BounceRates,PageValues,SpecialDay,Month,Weekend,Revenue,tot_pages,pct_admin,pct_info,pct_prod,tot_duration,pct_admin_dur,pct_info_dur,pct_prod_dur,avg_page_value,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_6,OperatingSystems_7,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_1,VisitorType_2
0.0,128.8278691,0.0,12,0,1,17,0.0,0.0,1.0,1040.1,0.0,0.0,1.0,7.578109947058823,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,21.23244876,0.0,11,0,0,58,0.20689655172413793,0.017241379310344827,0.7758620689655172,2329.8071428,0.12703279141135615,0.0,0.8729672085886439,0.3660767027586207,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,18.61684302,0.0,11,1,1,58,0.05172413793103448,0.0,0.9482758620689655,1948.744643,0.05926892495375547,0.0,0.9407310750462445,0.3209800520689655,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,8,0.0,0.0,1.0,138.375,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,12,0,0,24,0.0,0.0,1.0,445.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,57.06546413,0.0,12,0,0,35,0.11428571428571428,0.0,0.8857142857142857,1799.233333,0.11504900237416844,0.0,0.8849509976258315,1.6304418322857144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01247191,0.0,0.0,11,0,0,89,0.0,0.011235955056179775,0.9887640449438202,2376.192105,0.0,0.0042084139489218615,0.9957915860510781,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,25,0.08,0.0,0.92,519.9166667,0.0913607949933412,0.0,0.9086392050066588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.16556779999999,0.0,11,0,1,30,0.0,0.0,1.0,1438.0,0.0,0.0,1.0,3.33885226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0074074069999999995,0.0,0.0,11,0,0,9,0.0,0.0,1.0,125.5,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,8,0.0,0.0,1.0,143.25,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,2,0.0,0.0,1.0,145.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,12,0,0,5,0.0,0.0,1.0,117.75,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006967985,4.2133642039999994,0.0,11,0,1,182,0.04395604395604396,0.016483516483516484,0.9395604395604396,6733.9717677,0.03995289496021925,0.00957829973528833,0.9504688053044924,0.023150352769230765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,16,0.3125,0.0,0.6875,372.16666669999995,0.36139722343382025,0.0,0.6386027765661798,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.038927738999999996,48.66071756,0.0,11,0,1,40,0.1,0.05,0.85,1564.8561184299997,0.08056774141413804,0.027691576765201766,0.8917406818206602,1.216517939,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.022727273,0.0,0.0,11,0,0,47,0.0425531914893617,0.0,0.9574468085106383,1727.5,0.03907380607814761,0.0,0.9609261939218524,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.0,0.0,12,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004545455,0.0,0.0,11,0,0,22,0.0,0.0,1.0,1368.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,45.58268367,0.0,11,1,1,35,0.14285714285714285,0.0,0.8571428571428571,2273.7583329999998,0.03760294080470337,0.0,0.9623970591952966,1.3023623905714286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040384620000000005,1.606825723,0.0,11,0,1,218,0.06880733944954129,0.0045871559633027525,0.926605504587156,10283.623516700001,0.02351838010281522,0.002674154684420488,0.9738074652127642,0.0073707601972477065,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003076923,0.0,0.0,11,0,0,27,0.1111111111111111,0.0,0.8888888888888888,1007.05,0.12958641576882976,0.0,0.8704135842311702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00015674,0.0,0.0,11,1,0,116,0.0,0.0,1.0,3184.815705,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.013095238,0.0,0.0,12,0,0,33,0.18181818181818182,0.0,0.8181818181818182,685.1071429,0.202158160858959,0.0,0.797841839141041,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.0,0.0,11,0,0,4,0.0,0.0,1.0,186.25,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0375,28.18955966,0.0,11,0,1,21,0.09523809523809523,0.0,0.9047619047619048,538.25,0.02786809103576405,0.0,0.972131908964236,1.342359983809524,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0044444440000000005,0.0,0.0,12,0,0,45,0.0,0.0,1.0,801.05,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.041666667000000004,0.0,0.0,11,0,0,8,0.0,0.0,1.0,92.25,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2,0.0,0.0,12,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,11.01940759,0.0,12,0,0,92,0.10869565217391304,0.0,0.8913043478260869,2157.2145142,0.14088908367683187,0.0,0.859110916323168,0.11977616945652174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,1,0,16,0.0,0.0,1.0,1558.25,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,11,0,0,12,0.0,0.0,1.0,312.35,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,22,0.0,0.0,1.0,573.75,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002564103,0.0,0.0,12,0,0,84,0.08333333333333333,0.10714285714285714,0.8095238095238095,3193.2604167,0.10979373876507052,0.12742984085229056,0.7627764203826389,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.029166667,0.0,0.0,11,0,0,16,0.0,0.0,1.0,241.4,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.008163265,0.0,0.0,11,0,0,49,0.0,0.0,1.0,2259.047619,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,12,0.5833333333333334,0.0,0.4166666666666667,301.75,0.8342999171499585,0.0,0.16570008285004142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.011111111000000002,0.0,0.0,11,1,0,38,0.0,0.0,1.0,1338.778571,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,95,0.0,0.010526315789473684,0.9894736842105263,3183.91666667,0.0,0.030989085770637855,0.9690109142293623,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0010942760000000001,0.0,0.0,11,0,0,107,0.0,0.0,1.0,3723.529739,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.014285714,0.0,0.0,11,0,0,32,0.15625,0.0,0.84375,420.0833333,0.15592144417027745,0.0,0.8440785558297226,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01,0.0,0.0,11,1,0,51,0.0196078431372549,0.0,0.9803921568627451,1331.795833,0.010512121793070666,0.0,0.9894878782069293,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.0,0.0,11,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.000754717,0.0,0.0,11,1,0,53,0.0,0.0,1.0,661.4455285,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.00742268,0.0,0.0,12,0,0,99,0.030303030303030304,0.0,0.9696969696969697,2112.9805853,0.07729996879115197,0.0,0.9227000312088481,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.012244898,0.0,0.0,11,1,0,52,0.019230769230769232,0.0,0.9807692307692307,1610.355159,0.04067425724935998,0.0,0.95932574275064,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02384954,20.667245899999998,0.0,11,0,1,54,0.09259259259259259,0.0,0.9074074074074074,1638.8185512,0.10572446417154031,0.0,0.8942755358284598,0.38272677592592586,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,1,0.0,0.0,1.0,70.5,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.025531915,0.0,0.0,12,1,0,49,0.0,0.0,1.0,3247.583333,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,1,0,72,0.013888888888888888,0.0,0.9861111111111112,1745.6583329999999,0.0068741974148958515,0.0,0.9931258025851042,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,9,0.0,0.0,1.0,82.5,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0125,0.0,0.0,12,0,0,15,0.13333333333333333,0.0,0.8666666666666667,490.5,0.026503567787971458,0.0,0.9734964322120285,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007518797,0.0,0.0,12,0,0,134,0.007462686567164179,0.022388059701492536,0.9701492537313433,4443.1942309999995,0.010240380598837702,0.2299396816533182,0.7598199377478442,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006060606,0.0,0.0,11,1,0,33,0.0,0.0,1.0,629.8583332999999,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,6.733744751000001,0.0,11,0,0,85,0.15294117647058825,0.011764705882352941,0.8352941176470589,2935.0913837,0.08496896147254361,0.03509260412538071,0.8799384344020758,0.07922052648235295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.020512821,9.442927064,0.0,11,1,0,54,0.07407407407407407,0.0,0.9259259259259259,2469.35,0.016603559641201127,0.0,0.9833964403587989,0.1748690197037037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.009993099,0.0,0.0,11,0,0,140,0.0,0.02142857142857143,0.9785714285714285,4080.0266340000007,0.0,0.008406807865950806,0.9915931921340492,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,24.54706296,0.0,11,1,1,27,0.2962962962962963,0.0,0.7037037037037037,2184.5,0.04715037766079194,0.0,0.952849622339208,0.9091504800000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000199005,1.4832109390000001,0.0,11,0,1,137,0.072992700729927,0.0364963503649635,0.8905109489051095,3426.4075574,0.054778785435094256,0.14461210223806287,0.8006091123268428,0.010826357218978103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.018181818,0.0,0.0,12,0,0,11,0.0,0.0,1.0,203.5,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,1,6,0.0,0.0,1.0,254.5,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,11,1,0,20,0.15,0.0,0.85,195.55,0.17386857581181284,0.0,0.8261314241881872,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0025531910000000002,0.0,0.0,11,1,0,94,0.031914893617021274,0.0,0.9680851063829787,4247.620833,0.021659183721213282,0.0,0.9783408162787867,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.008333333,25.04441774,0.0,11,0,1,34,0.058823529411764705,0.08823529411764706,0.8529411764705882,1375.75,0.009176812647646738,0.06905324368526258,0.9217699436670906,0.7366005217647059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0.0,0.0,12,1,0,2,0.0,0.0,1.0,155.5,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,29,0.0,0.0,1.0,2374.5,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02,0.0,0.0,12,1,0,46,0.10869565217391304,0.043478260869565216,0.8478260869565217,1379.761364,0.1567300010293664,0.07754964212782522,0.7657203568428084,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.0,0.0,11,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005333333000000001,4.141458811000001,0.0,11,0,1,77,0.03896103896103896,0.0,0.961038961038961,2507.263492,0.05145051583593193,0.0,0.948549484164068,0.05378517936363637,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,1,112,0.026785714285714284,0.0,0.9732142857142857,2608.5304109999997,0.008050509939023289,0.0,0.9919494900609767,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,1,0,14,0.5,0.0,0.5,369.95833330000005,0.4064646920064389,0.0,0.593535307993561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,1,1,40,0.0,0.0,1.0,1542.35,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,21.2112655,0.0,11,0,1,21,0.047619047619047616,0.047619047619047616,0.9047619047619048,518.25,0.10709117221418235,0.03473227206946455,0.8581765557163531,1.0100602619047618,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.005454545,0.0,0.0,12,0,0,56,0.07142857142857142,0.0,0.9285714285714286,1489.790476,0.044301531700757096,0.0,0.9556984682992429,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.066666667,0.0,0.0,11,0,0,6,0.0,0.0,1.0,184.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006349206,22.92341151,0.0,11,1,0,65,0.046153846153846156,0.03076923076923077,0.9230769230769231,3167.3363099999997,0.4825032299774949,0.028730766515918233,0.48876600350658694,0.3526678693846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,11,0.0,0.0,1.0,234.1,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.009530631999999999,1.53931845,0.0,11,1,1,178,0.02247191011235955,0.0056179775280898875,0.9719101123595506,7276.3984009999995,0.012093895241896885,0.16134355697712435,0.8265625477809787,0.008647856460674157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.0,0.0,11,0,0,4,0.0,0.0,1.0,251.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002777778,0.0,0.0,11,1,0,24,0.0,0.0,1.0,3181.5,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,1,0,10,0.0,0.0,1.0,383.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,11,1,0,16,0.0,0.0,1.0,530.625,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,12,0,0,11,0.09090909090909091,0.0,0.9090909090909091,1250.375,0.03798860341897431,0.0,0.9620113965810257,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,11,0,0,10,0.3,0.0,0.7,152.0833333,0.23013698635181085,0.0,0.7698630136481891,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
